sequence	16S_rRNA_Count	metadata_NSTI
b5c88caec34853131f0affc3dcaab5bc	2	0.023965
b5c9391b763f0292594c87e662376956	1	0.26379400000000003
b5c9ece35681c32b88c1b03f7161513e	9	0.041571
b5d538273178aa8023455acbf83eb0d1	1	0.236657
b5d5a7f432dec5689b97d54bedacf7a6	3	0.035993
b5e331e29dbd01a635ed69899443c6fe	1	0.008072
b5f6e51fb58f2f2a3ec531472a99ccfb	2	0.008008
b5fa04a6172829aedf643b4dc130c68d	1	0.016327
b5fbb02806687165e34fd345d3b0a960	1	0.046452
b60b54dd925b60758197fe023a601e79	1	0.134088
b6147a59f22c92c5e7f514805786e4fc	1	0.073956
b61b1102a8c0ac1b6b181d3adf913376	1	0.012452
b61cae89993e48516dd2aa7be6c57744	1	0.023062
b61e3b42ba984a633e3212ec4c7fe29f	1	0.058311
b626685f8edba7306cdf539b11746ee1	1	0.004043
b6279f26808ba2920f5559f32851ed11	2	0.269798
b62edca4e03252f596ce3af1e503035b	1	0.00812
b63034aadd86e674bca3bf62092f21f3	10	3.6543940000000004
b630ccfc4945480bbbec2090ce8d2170	1	0.16184500000000002
b634df1fb5e9d0604207384cf4d81f9b	1	0.281702
b651d70dc73246306f47346700c77e58	3	0.023341
b65e98d8967ae18d12ee6909f8050aec	1	0.028243
b662c47182ef6cca92e09e8f0c92f348	1	0.131953
b66672bad3405cd495998bbfc014f4d4	1	0.04131
b66b29bf7890238e0194bbcb4a2f0553	1	0.12529
b67e5bfff2882e8901e95aa94246a98c	2	0.035314
b67ffd9d00e548e107fa3effc79ccd9f	1	0.06266000000000001
b682c1540d9012ef6ead585b54ce4768	1	0.16184500000000002
b6891855f248fe86232975f9cf6112ce	2	0.025018000000000002
b68aa531ab9c08848086ec134adb9d48	1	0.044855
b68c31604c14d5595eadd90898298c53	1	0.008039
b68f2f478e1510912df3f2e5d0227ce8	5	0.015113999999999999
b6915d4ed163e6075705b2445d0a7eb1	2	0.28398
b69202ae89aa1ffd551751c2e521989b	1	0.16025599999999998
b693a34f0e7e351bf59ce1d789c075cd	1	0.043022000000000005
b693b43818df3579c3486c66624bfc93	1	0.084811
b695f0473feeccfd585cbc0d9be2b48c	1	0.037883
b696f2144f0d32486eea3b84ec4ff080	1	0.015576
b69d9b01e237c8e877aabd053843337b	5	0.042069
b6a4afd53655c3cfc8a29c38f921ac83	1	0.11408099999999999
b6a82335210b76db651baa8bf9bb7663	1	0.012047
b6a9e3e3fec000c35ea9edcb9cec7020	4	0.012543
b6aad2768257d1475d0ca570191ce014	1	0.049210000000000004
b6b0230167bebca9a2a4e5d12bf2da23	1	0.052871
b6b1c61e934ac31ae80f23c65a5ffd66	1	0.020287
b6bc15ed33b00a6cbdcbf2a3540d0c5a	1	0.016576
b6ca0a23da12278158add93514aeaaee	1	0.255805
b6caf562f92f1b76e8a512e26b92df10	1	0.016555
b6d375db2a82fc317e5761897e721db2	1	0.360735
b6d553f8f50299226ff8f8d8814d755d	1	0.109823
b6daf2d145c65b22f1e0d72dd70f3e98	1	0.008211
b6db5c1e91954fe0c1b0bb5a90db59a3	1	0.14305
b6db5e24c05626f37b72eb73ca12ff4a	1	0.143995
b6db838bed3308a6279565644cac4d1b	10	2.581497
b6de6c88384a21efa5fb78890cd6d4d6	1	0.018555000000000002
b6e1299ea4bd670e4935522398d9f394	1	0.008062999999999999
b6e470c6beb48efcd60b8aa756e4b8b2	1	0.095954
b70812a49351f27ed07264d00476fb6d	1	0.11566199999999999
b71444e7a52a874d4750fb904a556685	2	0.004028
b715e0cf900039593adabf15680c622a	1	0.036815
b716aefa7d789043f833f5762da26e29	1	0.03388
b71ee8b674e743e8985f7ba74eb5dff7	1	0.021058
b728a9bc61f3a647059690d9eb71bb26	1	0.085233
b72c1640ba78d5592212c8fac32a443f	1	0.124347
b72ec2d69e288fd5cd4a57fe230ed46d	1	0.004045
b73860deefdb5d10630b5b2f43f59fc4	1	0.012299
b73a4a7338393f40fbc2c94756560f66	1	0.13886500000000002
b73bb026fd60a2bab5bf37b5788e8036	1	0.049361
b73fb0441668c590eca158f2ee30eaa4	2	0.012211
b74282388df0d791665e7c4633d66177	1	0.012253
b745fc7be127a41b5cce9a1411cf9a98	1	0.008004
b74c62fc809bca85e4323492ebfaf541	1	0.10308699999999998
b74de0bdee07f4531a18f0b68f288c62	1	0.044400999999999996
b75464b473e87a626e103851086aa111	1	0.101021
b758263abfb995db1451296e285f11e7	1	0.016349000000000002
b7583ea94bab673306c2da4b87b2cc67	1	0.093598
b759af15b2f7bf8d1788064c9eecfa11	1	0.082291
b759b86d9dade8199f6c598372dc015b	1	0.008111
b75b14ba8622dbc11ad8e4d67f04ea94	1	0.022550999999999998
b760831cc76aefec74285c03b074cee6	1	0.08873099999999999
b765826615b30802c77d6229743f95e9	1	0.028560000000000002
b76ded53e0e7561d0841420df792e5bb	1	0.241402
b7718e9b2ec5b244ef53ea2ed32408b8	2	0.199067
b773a405b2b0f4c893028d80a31e85d2	1	0.117914
b77caf39878c4383e41644826853a79d	1	0.167114
b77fd18fdd3ad371163b8ad763961043	2	0.008058
b780baea864b392da6f7f7badca11f66	3	0.00406
b781781257850dd1e581d09774a9a77a	1	0.016396
b78a6d08c2575896a01d4a322f4d6b8f	1	0.082933
b78acf5e5fcbdf5aee388cc2a77f991d	1	0.265707
b797ab57b38ae79ff301fe8a182675f1	1	0.061087999999999996
b79a00a562d01bd981c7a1dd92a36fa1	1	0.093683
b79cfa7e4dd82cb4b2f7dba5b5c0f278	1	0.021762
b7a2be268fc345e2bf5e6c49ccf1f688	1	0.062612
b7b16b2dcd4b510643786c0bd7ecca97	1	0.025259
b7bc14c8dbf08f07c2d57a54e7ffed78	1	0.108422
b7bc51cd8fa61f1c10ec4658416cfaad	1	0.079836
b7be2a49f7b559647cecc21fa5f67a1d	1	0.01202
b7c1fa9de83f763240f3cde595a46926	1	0.628039
b7ccad9670a0ab66ab5e449b79bc670f	1	0.016616
b7d5bdfe0bb69fe2672f67b7ea14fbf9	1	0.030672
b7d7704bc86b8d7ede7be5d4f8174cd6	1	0.24117
b7daf4137d9b8ac25506d94a57a9f294	2	0.05708099999999999
b7dc1f96c36aabc640547e491002814e	4	0.024488
b7deb079a2a565677214c627a59257f8	1	0.084324
b7e2e95f97bdb3ffd1c2f676ac24e110	1	0.062676
b7e45111a41de0026450d2696f61a226	2	0.25351799999999997
b7e88e52f9ab901dffc9d353aa1ac515	1	0.172806
b7e96cc49a7c2bd32343b3309316bfac	1	0.070079
b7ecc6e75765b295d5ffd738fd929037	1	0.40725700000000004
b7ed54f0e2340a2b71c243f432561fcc	5	0.004007999999999999
b7f0b9fa79f0a0c2c91a9c13ff26c8c0	1	0.075675
b7f59c198bedd03cbb1fe8791534776b	1	0.012172
b7f62883ea00ded65185ffd8ce86bf97	1	0.011915
b7f7ea536e9dc5815e0a5739943017c7	1	0.012159
b7fb38aee86ed9f8014e522945652214	1	0.016364
b80165c22301fddbe1c6fbfba8dea041	1	0.043975
b806f01bbf29dcc042a7d53676f652ca	1	0.028464
b8077374d0800f9bb907458ee073e2ee	1	0.077132
b811d363c397b6d2bfc694da43d53836	1	0.037436000000000004
b81471dada6bee92afdf4ed679a2367e	1	0.590375
b816ce40d7bffca09590d4ef50a97697	1	0.135791
b817d9aa41541f222047a7f0b8d6d855	2	0.243367
b81c60f74a2c630e3b452d6318ff1ec6	1	0.194297
b826143660f94ad889ede00c2afc0c48	1	0.056803
b826e348cdea58a0336bf33b644f4b6d	1	0.062815
b830bd25498e65b6e865b649ef0eb3a9	1	0.068655
b834dc3312bf5c63e1cc11b08dd753f6	1	0.05307100000000001
b83b91afdf6be60ff689c78ff820620f	1	0.082607
b83f0264411fce0925d89adcd5c1fa0e	2	0.008106
b8430edff94dee8130928a661384748b	10	2.692857
b8461fb4225f3323a75d44ec1d53cd7f	1	0.098376
b84c5e57c5c6ebcf09ea5cabb2022cb8	1	0.049143
b850a9e24c6ba7e920ccef45cbe6feca	1	0.016297
b856c7b28dee7f024312ee8d273fa842	1	0.07206
b857371b98c3d35f7f746b9b5b553bd6	2	0.25351799999999997
b8664cc55b3193c31ed54c80bfe43d22	1	0.028281999999999998
b86a87546eeff5a87332062c13cbbb2d	1	0.06560099999999999
b87c508d51be28584404278412454114	1	0.050501
b881148ca3e06b7b5ff8af9824d7debc	1	0.058239
b88215f692f29988b237d4ca2a8460d6	1	0.07936
b884c02d850b4961c338988a8c4ea227	1	0.221181
b8867f6e785bc4213df0ebdef40a93f4	10	2.407255
b8909f59fa4a11919eedf0a77cc9368d	2	0.016396
b894d127ad321643cc160cdec6a14ed6	1	0.008173
b89ce9ad880d9fed6bc086afea8817c0	1	0.059225
b8ace5074c548bee65b915b21e94b4b8	1	0.012164
b8ad94ce2f55cae7ba57e56212226f7e	3	0.020146999999999998
b8ae3f3ad05948b22af2499d2697dcd8	1	0.033179
b8b00d79b78f89cf4fae2e0c9aa26ce1	1	0.020634
b8b1c00fead105ced0de84a3ddf367cd	1	0.008119
b8b90d60866f9800d529e9da35b7d705	3	0.05405599999999999
b8bb7a2a2d52241c43399f9355a7cb07	1	0.24709499999999998
b8bbe3ee56c7a485740cb7a56833648d	1	0.088826
b8becc8e32cd754891747d4569babca1	1	0.008042
b8befbbaab31ade1700ea647a019d590	1	0.012498
b8c9a41a908ff405bc29552ba4e44398	3	0.16927999999999999
b8c9eed44203ac5b5a58b63b1eeaba59	1	0.28155
b8cb4e82c22588c98fee0fca9864165e	1	0.016578
b8d02fd80d85254c8391b096b4e655ae	1	0.414688
b8d387536b28c68b930c3c2ae35208d9	1	0.188297
b8d5b2639c0aaf02bf036f900bdacac1	1	0.008123
b8d644fb0dc0904392142f9349d1318f	1	0.08275199999999999
b8d75bc8614640fa4edb39a937a2ede6	1	0.249023
b8d7cb7d09f17e2b6f9e936b11b07bb0	1	0.016269
b8db1dc6979712a0a4cc26400884cac6	10	2.581497
b8e3ab2d20f68b6624d345417c0aaf59	1	0.024968
b8e9ce1faa77ef2fc8e9303ba124021b	1	0.43305699999999997
b8f4ca9c7535ec9b892e2342d855dd82	4	0.12029400000000001
b8f7f6c476a87a76921b005ded65b3a0	1	0.08748500000000001
b904cdc71888c05dcfa507ccf68e5d26	1	0.02593
b90989e80d39db1221121661423697fd	1	0.016409
b910dbc181fab608c2eaba605c5e1e44	1	0.044161
b917cb999b0e5e79d246df2eed11f373	1	0.016371
b919d0491e24f2401231a4ab32ad7068	1	0.26664699999999997
b92095ef27f5dd4cd7f88f55b3587efc	1	0.169438
b92210e669184210923e44cdaf4e57af	1	0.058302
b923e64908f54569b18ab6e09374aa96	1	0.385261
b929dbcbd303f25e83b0491e7635fbb5	1	0.1157
b92c971ff45b8e55b10865d04ca23e9d	2	0.10387
b92f7a79fa647225750a263814dc65ed	6	0.016161000000000002
b9309a6a15747768ae30bdceaa845833	1	0.11406400000000001
b93407cff367ac74031d82c093f1c241	1	0.017558
b93505790e942faa29cc111a8149e3ff	1	0.068492
b937bb7e872aa04a601b3760249d2310	1	0.07774099999999999
b9438fe192d2092d685f1925141c16f7	1	0.12800999999999998
b9458327da66d30e8eefcddfb2ab2de2	3	0.275075
b945e44263af722ccacc6ed18c9a9c38	1	0.10008099999999999
b94a349cae2772f55c3ed54a741e4818	1	0.337737
b94acdf4c921ede19f4b42d1f50e092c	1	0.012107999999999999
b94fb4795d0035e2929c68dd938d1ca4	1	0.008072
b957d1a4a0f09293e6cf044598991504	1	0.206121
b960fd2205d88cf222a6eabc536c34c8	1	0.32862199999999997
b964993b7b62de6432d8b0f6a432ded5	1	0.184551
b96ee47d778fa8ccb268e4e093736a46	1	0.038071
b97216618d813cf282c14889b80652ca	2	0.064733
b9756c588396ce9471ed7fecb50d9721	8	0.043292000000000004
b97cca546b033559298d2949befdec53	1	0.026284
b97d1a61454bc03850d0b84cc199160d	1	0.016044
b97d47c2cc3dc74240f1f9439f33094b	1	0.177779
b9888b9e9cb93b81487e176adafc965d	10	3.1263799999999997
b992d9d1ad4dbcbc1c5c4327875107b6	1	0.32862199999999997
b996dbe7ab8862eb9a3e52a51b7721a8	1	0.041588
b99fd6c016bea739f985a1529a9ce3fc	1	0.352023
b9a242233cc10b7ec8cdf7f404adaacf	1	0.004035
b9a3aff92344401bd7e70e4b160c09e1	1	0.0039310000000000005
b9a560ca3f88d1a3a721669beafbc332	4	0.022207
b9aae827d7c81f65db57986fb8ff5a1f	1	0.025186
b9b4dd1daeeb3d0073f3451d998ea766	1	0.008
b9b52f8901d175e65659a17a9627340b	1	0.029210000000000003
b9b72b8ba9c778299a03fb7da7bbc8d6	2	0.36672
b9bbc8da6f3f1a1350759d41afe4de49	1	0.12931099999999998
b9ca20c62a3ad4f3d269d815974d475c	1	0.020602000000000002
b9cc070818c237213717b45be52a08a1	1	0.10232999999999999
b9d051a2a7a063450f9ea9b2ff049368	1	0.008088
b9d767facbddfcf1e04a51828fcb63e2	4	0.13601
b9da40dff80bb23089bd81061fd1d9ef	1	0.043005
b9dccda8f6dc8e5f28c1aefdef1762bf	1	0.061271000000000006
b9e24d60febc3348f819ddde6d019222	1	0.003956
b9e59735da7b0e9ffe67469f1fb04e68	4	0.016626
b9ec0cbc432b0488ca1ed53265ee0205	1	0.080263
b9ecedffb040c1800e5b124ad6479c9c	1	0.037366
b9f05f2134a2be466a933d725375cacd	1	0.021047
b9f329496f9341d20e9e4bb7ee932fd6	1	0.012347
b9f697b64d53a79dc3369459fcbefb5d	1	1.1433790000000001
b9fa0b5fa8d9b1505930dbafd3925a6f	1	0.32862199999999997
ba11c39632bfb01bfa14d2a28acd7bdd	1	0.40270700000000004
ba1f75d139b1cb1c076e311a7756d5dc	3	0.016038
ba24a28fcb6a84cde7e7450f9abc7ab4	1	0.016669
ba26802a10573c9c72dcd79cb547b5d6	1	0.06866900000000001
ba2d1682961e6f2499969c18160add6a	1	0.40104
ba2ed2ebab1defbd38c49598b9d259bb	1	0.015244999999999998
ba3c20a7787e7df7285fa8d01c0d944d	1	0.018753
ba3e7b193f011b0c026160c247f16f3c	1	0.012216
ba4b2e2470e6ceab4dc5d5f9c637abca	1	0.016336
ba4dd4df9bdfbf73ef6dd9bbb35069a5	1	0.012248
ba53b2600107688a3e976801de2da1ce	1	0.091557
ba776900a44539cfd4452d21a02356c4	1	0.16447699999999998
ba78ba0869cb63cba309519f087fcdbe	1	0.159868
ba888ecc4343f4511f0ff31acbb2d1bd	1	0.098166
ba8c8821139cf2deb2d87e66952cac02	1	0.082343
ba8f83f50015328d113bbe2a5edfb5b7	1	0.027356000000000002
ba9055a710eac250ec8c41dce487ff78	1	0.129619
ba93d55097741b6c79306ef00b497b20	1	0.08955700000000001
ba9c61953ba78982adf6e71c9433c199	1	0.016352000000000002
baa11be2ffdfaac83c2cff1d03bc48c8	1	0.004116
baa20e5dcfc764289fc95998900cd5ad	1	0.046018
baa4fde2229904bbd8a95ade8895b712	1	0.016352000000000002
baaa2462aecede04341d5ad47a81d4dc	1	0.102998
bab3371b0be9d00697b26023651e44da	1	0.048511
bab768c5b3a26f4600ddf79dc16604b4	3	0.144563
babef349e74aeeaf666b8045442d2e8b	1	0.016265
bac16b92433e3658f0b84fdc95c6c18c	5	0.048148
bac47824e7212e8ef2e6b0826d090914	1	0.012298
bac54c47b6f399b78a4eaf5ad385e26d	1	0.057680999999999996
bac56ef20eb46eb2fb7be2eaf6c5c454	1	0.037042
bac8dd9d08918d811997a4bbb9e254cc	1	0.048481
bacbdca0162348038df98784ebeebb74	1	0.395148
bace86d1cbe6077d4762861f7f04966d	4	0.05549
bad2c6e13ff0c46c72126d3bdf2a26a0	1	0.08910499999999999
bad49b1d6c43cdda17c2d0d3185596ce	1	0.050877
bad52de2f3adcb40d7efd2114381bc99	1	0.032542
bad8e7303b019399b16a89f99da91837	2	0.016974
baea1d464c452b5bf073c2b3dac22003	1	0.003974
baee6bb9f7ac38222899bcc2e5cfee62	1	0.125893
baf32d557b282e7afe1f7d3ec106fe4d	1	0.05878200000000001
baf387a730d7c34846c930f8447856aa	2	0.148228
bb035d5eb58e483711d1c67db400835e	1	0.150316
bb0477434cc25832598879089aaf84c9	1	0.063733
bb0ff61798766436e65fa40f9bdc00fa	1	0.041298
bb1755d72cbd3e2dc15799c8f00c03f1	2	0.46368400000000004
bb1f7b3650655e8a05092a35c282381d	1	0.893809
bb1ffa514ab1fc5a54f649fa185f84df	2	0.25351799999999997
bb2784964ef5ab81e567f361381c15c5	1	0.043097
bb27af54e7d9fe112702c0e59bb0bcfa	1	0.030376
bb2cd2add5d2ee1822d3c90e75aece67	1	0.090837
bb34c7a08a147e6b2d7d5fce112eb141	5	0.153383
bb35524bab326af83e61e64b81cb4837	1	0.07459500000000001
bb3a7a1c5953feab1bcbfdcd7f17d401	5	0.041399
bb473df83e1d19c500138dec37f3972c	1	0.137024
bb486790b33868fe2b861b1b914be268	1	0.09906000000000001
bb4af048eecc2533f891834d4f91c416	3	0.016016
bb5420d3ecec3747d664bac0c7e01893	3	0.32195300000000004
bb567f9b0e58c4e4201245dea12fce61	2	0.020521
bb5727bfb18cc905420a3c62aa3945e7	2	0.170402
bb580b544336ae3031274164a599ccfa	10	2.7591240000000004
bb58684762f35a0f2e42ccab7fae8b01	1	0.20946700000000001
bb58f4929f9c123084a9bcaccaec87e4	1	0.150316
bb5a13879d0e2fd6d52e9418ec159fa3	2	0.18581
bb619aceca92fdf004633d05e1b3ea6f	1	0.040688999999999996
bb6416189dea711a40a860122fda667f	1	0.011945
bb64bf49f324e7b109240bfdef0fb098	1	0.029042000000000002
bb66991e0f327d70be682caa03a4eb2e	1	0.11184100000000001
bb6ebdb45f0f29c55bb388e792ccc537	1	0.11685
bb747a10247b3c76d7f16c4d1fa43664	1	0.183605
bb7584f2511192ecb5f74ca4b9335b30	2	0.103377
bb85b50bfbd7b545fe962eb9e2f25c96	1	0.019365
bb8612c6b3c473c46afb6ca6879274a0	1	0.39667199999999997
bb8756ebc5654767d6e3083ea84893ae	2	0.012193
bb8f91d6e2afdec75185eb3fa1a778d8	1	0.016303
bb90712c2ff447b4157e1a04e21306dc	1	0.275277
bb90bfab8ba45a77b0a4f0012b0f7783	1	0.008118
bb925afdc30c1dc697984274c06fbf4d	2	0.028752999999999997
bb974fdbb61cd89b9bd47ffa4d018e65	1	0.012155
bb9e8a232aa067f2ff4487642dcb8bb6	2	0.008115
bbae0db08f1c48b17d7d13d74ce703ca	1	0.20966500000000002
bbb3f12368d95a0f8d5abf9bd4d34028	1	0.035893
bbb8b027e626207a9169b0cf7dadeaca	1	0.008081
bbbdde479a4923fe817e71e69db44211	2	0.080956
bbcedf1f7677349dbab889f833872680	1	0.016166999999999997
bbd01e3d4ef7c6e9eaf95f4fc120f9b9	1	0.00808
bbd15e913696cd1d974797934ebfe52a	1	0.13559100000000002
bbd834f422563f670d27e58711465b21	1	0.012162000000000001
bbdf2cdcad65f17589ad9b3c61fef110	1	0.016368
bbe17e8bfb24926726214cbf975c4ef8	1	0.109729
bbe978cc9cc69ebc88e1161946d42a7e	5	0.008109
bbf5d003a95ca7d2dc6dc6b15539e9c9	3	0.00801
bbf8339bb5b78127b4067a86971325f5	2	0.05235599999999999
bbf9c99c89df0d2a514b283be78e5b76	1	0.011951
bbff0eb23acca5396e74bbc6f0d1e07f	2	0.016338
bc0172b09159483b86f470c3f75e09bf	1	0.07275
bc022b2e9c99d544b710c8a746c3aa6b	2	0.008062
bc05be5e14b82f9d64d68794ce0190d0	4	0.11602699999999999
bc144239628c0e3e7f01e32e6e038169	1	0.105565
bc146fe71443a8e9b8d1d7cb439a41e4	1	0.5267029999999999
bc20af0272f5d5e14207cc2a0c2fd43c	1	0.39667199999999997
bc221621eb45248975487d94d6f32f96	4	0.153049
bc25128fc8f971e94b910886b2e597b8	2	0.064752
bc363683ce9b1490ccc8adf88af81458	3	0.025228999999999998
bc37cf69761df067c34c8474210c7a60	2	0.257764
bc4ca91eb9e848de3115ddefc8eae087	1	0.096834
bc4cf4e1b14e12e26c6bbfb0e196fb58	1	0.016262000000000002
bc4f701ea3a49afee129bdf5c8d423b2	4	0.032289
bc54a09b17e200e207d47f0a50a7feae	1	0.38902
bc5ee67ab46ee92fe6f3d64542e75604	1	0.016294
bc65206e753648a1a47ec36107104f9e	2	0.073563
bc73ee634d9bb46a42843b4c1e3e7a65	1	0.042985
bc7566b8b79cc4b91aa97795645116ff	1	0.012107
bc773d946419a915d1b1ee7a0f0a05ce	1	0.012209000000000001
bc78047c05e3aa8e0b3f7d0d474dceb0	5	0.052658
bc78bf7c583fe9817c21045fca078cf8	1	0.033364
bc800badd95ce021ac066bd4845a6f76	1	0.068686
bc83cae4e1842fe091b3ed29ef8e2cf5	1	0.033125
bc88207ebc4e14d706a11bf79f302165	1	0.008142
bc88a2c54a6aea11c0e55a15aae3dbed	1	0.038254
bc89807687352bf15f75647e1ce5e2de	1	0.161551
bc8b8159ce112ad2bb6c991fe2751acf	3	0.016454
bc8cd0153a45eb2e6b8f2ed844d716ab	1	0.087289
bc8e5915d4a1dfa6c2670af3fbfc9304	1	0.025285
bc9178755c627e1ad180b1f189466ab0	1	0.089007
bc91b88d9a3776a0f8ed1813ee328c9f	1	0.307255
bc94b3a92ff9567d3b7f01c14838f934	1	0.012401
bc9593854b3e0daa50acc1a3b659874a	1	0.008176000000000001
bc9b140517b9f34989245a891874f066	1	0.016074
bcb2031341df4e28cbe739a2324dc7a1	1	0.00404
bcb5941260a0b40548ff196e0e5b6779	1	0.01228
bcb7e73cedd76b35527bbbd6630ea25c	1	0.031725
bcbb095f229e0f6d93944645bb0e53eb	2	0.019734
bcc26212532c491e540cd68afd6447d5	1	0.064304
bcc312e89ca70679a5008f7beb21f8ab	1	0.012084000000000001
bcc3392a5445b48f89c2810f990575d1	1	0.042325
bcc91b79c7e13b09c3b5eb18f80125bb	1	0.1109
bccbb27a26c35c5205ea2fb4fe72dbc9	1	0.025004
bccdb2c84909f9c9c6933acbc25bd4d3	1	0.08164500000000001
bcd54828a779085ffc2b9baeb2f97d06	1	0.012166
bcd6db66c8b856d8095d7f0299761a23	1	0.06996000000000001
bcd858b67532f5aca3722f9e659f8caa	1	0.014503
bcdd3bc96ff0c074171e99d0f944906a	1	0.024363
bce64974c69f20dd63d20e8401535969	5	0.026079
bcea70b471164ce8cb2537088ac00c97	2	0.09109
bcf26f67b10b3508507cde8d675933be	1	0.012768999999999999
bcf305e72360a88f0939fad5bc96dcc0	2	0.008018
bcf8c5f4e4a20fbe62694045fed89441	1	0.016263999999999997
bcff4cb9a0fa3f6ac0a9de898ddc11bb	1	0.48166000000000003
bd0007cc989330f88230ba5aaf38b30e	1	0.01217
bd013a19a2cd39cbdcdf6b4f9492af55	1	0.022915
bd0219ba54c44f7a5c5ed97f6d63cab7	1	0.196461
bd044187a79d9e689f56d6709d138cb8	5	0.034579
bd045e6c38e043e6b3c453ba49aaadb6	1	0.15783599999999998
bd05b9dbb8386f175bed57658865ad8d	1	0.063685
bd07be82e146918658996a8576a63c19	1	0.10608499999999998
bd08eb90ac95f93e98865330945b5251	2	0.035328
bd0e5146760261a1ce9734ab1f4157e2	1	0.012213
bd10225b5c30d44e7ab8a573d5ba8947	1	0.157416
bd105faa0a4671e0d615f1ee2584a4c0	1	0.106473
bd11ff11a875e2f9257099b62da42c75	1	0.017553
bd12e8ca81d2a0c6d607892a40b696e6	1	0.029043
bd1605f6c0a10a1b33b86858833f29dc	1	0.063553
bd171cf3871c20d624d4d9903709c127	1	0.20974299999999999
bd17e18b3bbd267d7363aea73c166cd5	1	0.061069000000000005
bd18aaa31002414d8c134e60199ad175	1	0.012101
bd1a500cdda4f1a619381ec156a1f730	1	0.069871
bd2895b3c7cb37ffb018c23bcc8095e0	1	0.029289
bd2cc8f395f69b4e1a3be1361d5e4724	1	0.092689
bd3095e51464f63d0af38ef6d71d978b	1	0.191301
bd399f3e2f38dc994b13e42cfc39c608	1	0.061600999999999996
bd3b616ffed7a86d2246ec1abd1d6482	1	0.075276
bd4133c3ba167f3100a3ff63e8d7fac0	1	0.012038
bd44a6935c811d5cc3105be335ddbaa0	3	0.016402
bd461c9191568cfecb7a68942d0eda57	1	0.032909
bd48b8185ff87df934afd9e050c1383c	3	0.32195300000000004
bd49f4ab17acafa385ae3a537a5a81f3	3	0.031479
bd4fffeb3a32825a689b62c2725c99c3	2	0.008194
bd55777b838ac838f1dec9e61ef57624	1	0.016557
bd57a9af1fd847246da082b577e2111a	1	0.016461
bd67c82abc386b4ee3a859de22416877	1	0.12722
bd6dfd57ebeb7b1164a66270e3d9f8fb	6	0.042594
bd70efd51147079c422fe7883fcefacd	3	0.054110000000000005
bd729d4c5b87e83d9273ec5e9d36d420	1	0.099813
bd798031093d715ca2bfec595c30d456	1	0.264335
bd8297e0b448ae1d54cf8a22cf8f6426	2	0.109207
bd8561c5c571c78777a36dd4ec26b1f5	1	0.10403499999999999
bd873c8f77066765730524c739328162	1	0.008071
bd88cc3c023914824ca58a91e74d1a95	1	0.106175
bd894c42bd4642f7dab38c4dc8e650a6	2	0.282586
bd8ed6ffd903726c1df8da213a301f84	1	0.063702
bd947da8af22a2be1930a43556eba660	1	0.081664
bd9f3a5574532d3b03be98aa7f2aacfa	1	0.136381
bda0c8bd7a0f853381690998c14b2ca9	2	0.00398
bda587e1f46e98cb42a8d501a7451697	1	0.028867
bda7ce5496a3c2f541566c6113775acc	1	0.020308
bdac860f703ff54e30f64aae0d7071c0	5	0.22384099999999998
bdaf8c97c85f9f352e69d99937b8a8b4	1	0.06232000000000001
bdb26262279811405585353c3c155b29	1	0.07274
bdb5418fc1ebf5705f3767172d9fb9d3	1	0.008129
bdb639264b267b0662c4019641127a56	1	0.008099
bdb8a3345c1acd3b0798c8319ad5a0bb	1	0.103814
bdb9ac4edcd19712d7252d10daa57add	2	0.28068899999999997
bdc8ebc385e919b70bb53c79b5c49c52	2	0.016397
bdd89ac05e9a13c80e51a7f62debf345	1	0.020747
bdd91121aa221ecbccfd5fffe9039ce4	5	0.0526
bddc3502887eca890bc7fd702a9ef641	1	0.05954400000000001
bde94c6d3eda0ccfe74b0d5558c64174	1	0.177169
bdeebf31ff416812c2fa89335ce1b509	1	0.12437899999999999
bdfbe0e1219d1d0bc03ac1387eab660d	1	0.43182
bdfc2957cb4188253e721aa07128519d	1	0.065332
bdfcc954389c5b44be37e5f5fc248bd8	1	0.028742
bdffac2e7399d2ed68bf7bcef083915c	1	0.012222
be02a6cac5419fe63a5d2ea97a1ac2df	10	1.4339709999999999
be04e44440d4b211b607b544c191cf57	2	0.003978
be0628e6b92654667eb5b6661759f45f	1	0.022787
be0cc777c0fb73cf366361cf2d50b35d	1	0.012081
be13b5fe69b4a8bf3052f3bd4a6d6c91	1	0.352009
be16d24553435bdb2489642d25147b20	6	0.008131000000000001
be172879da0c7cb980c8f43bfc587786	1	0.050385
be287838d8a08c785fc7fb2f64dd2288	1	0.018604
be2f9d1cbfa3b8e9ff70e0bf4c7ec5bb	1	0.117949
be4475805cd39addb50a5faaab7912f2	1	0.06814500000000001
be4c2b6986705aaa1671d4fa34ac5372	1	0.016676
be4d9c6d9aa9b57a9cfec5dcf5720bf7	1	0.183802
be52701f79ceebc5e7551a948056bb25	1	0.07623300000000001
be5608dd0c3dcaa3221e0c92acd2bdd7	1	0.22185700000000003
be56efa966d99585aaa76073e9aa76ad	5	0.11585
be570e858bc0176073e2ab8c20ee7112	1	0.024401
be58ea336244861e10f95b60a2e611a6	3	0.012329999999999999
be5b8e8270c0d5e13bd3931ff99c76e4	1	0.055135
be5c4cfb9273817256aa40e599f9c8fc	10	3.350118
be5f69846a5140cc7351e4988b00821d	1	0.016214
be7281e0e9e1f7deea39d9fe2b31082d	1	0.024942
